has_webRequest,has_all_urls,has_cookies,has_clipboardRead,has_nativeMessaging,has_tabs,has_history,has_downloads,has_storage,has_background_script,has_content_scripts,host_permission_count,total_permission_count,content_script_entropy,has_webRequestBlocking,has_scripting,has_management,has_webNavigation,has_contextMenus,has_proxy,has_declarativeNetRequest,web_accessible_resources,eval_count,atob_count,function_ctor_count,xhr_fetch_count,websocket_count,exec_script_count,keydown_listener,cookie_in_code,long_string_count,hex_escape_count,external_url_count,label
YES,YES,YES,NO,NO,YES,YES,NO,YES,YES,YES,0,8,5.43,YES,NO,NO,NO,NO,NO,NO,NO,0,0,5,0,0,0,NO,2,0,0,11,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,3,5.04,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,YES,0,0,0,1,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,6,5.28,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,YES,0,0,0,5,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,1,5.44,NO,NO,NO,NO,NO,NO,NO,NO,0,0,1,0,0,0,YES,0,0,0,0,BENIGN
YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,0,11,5.35,YES,NO,NO,NO,YES,NO,NO,NO,0,0,0,1,0,0,YES,0,0,0,319,BENIGN
YES,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,7,4.69,NO,NO,NO,YES,NO,NO,NO,YES,0,0,0,1,0,4,NO,0,0,1,5,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,0,3,4.61,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,0,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,3,5.34,NO,NO,NO,NO,NO,NO,NO,NO,0,0,4,0,0,0,YES,0,0,0,2,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,2,5.2,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,2,0,0,YES,0,0,0,1,BENIGN
NO,YES,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,4,5.27,NO,NO,NO,NO,YES,NO,NO,NO,0,0,0,0,0,4,NO,0,0,0,22,BENIGN
NO,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,1,3,5.29,NO,NO,NO,NO,NO,NO,NO,YES,0,0,4,1,0,0,YES,0,0,0,5,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,5,5.66,NO,NO,NO,NO,NO,NO,NO,YES,0,0,1,14,0,2,YES,0,5,0,11,BENIGN
NO,YES,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,6,5.06,NO,NO,NO,NO,NO,NO,NO,NO,8,0,0,0,0,1,YES,0,0,0,16,BENIGN
NO,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,7,5.69,NO,NO,NO,NO,YES,NO,NO,YES,0,0,0,0,0,0,NO,0,0,0,16,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,3,5.1,NO,NO,NO,NO,YES,NO,NO,YES,0,0,0,0,0,1,NO,0,0,0,4,BENIGN
NO,NO,YES,NO,NO,YES,NO,NO,YES,YES,YES,1,4,4.71,NO,NO,NO,NO,YES,NO,NO,YES,0,1,0,6,0,0,YES,1,1,0,10,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,8,5.59,NO,NO,NO,NO,YES,NO,NO,YES,0,0,4,1,0,0,NO,0,0,0,2,BENIGN
NO,YES,NO,NO,NO,YES,NO,NO,YES,YES,NO,0,8,5.01,NO,NO,NO,NO,YES,NO,NO,YES,0,0,0,3,0,0,YES,0,0,0,8,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,0,3,5.37,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,4,0,0,YES,2,0,0,9,BENIGN
NO,YES,YES,YES,NO,YES,NO,NO,YES,YES,YES,0,9,4.42,NO,NO,NO,NO,YES,NO,NO,YES,0,0,0,1,0,0,NO,0,0,0,2,BENIGN
NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,YES,0,4,4.96,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,1,0,0,NO,6,0,0,6,BENIGN
NO,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,4,4.32,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,1,0,0,YES,0,0,0,3,BENIGN
NO,YES,YES,NO,NO,NO,NO,NO,YES,YES,NO,1,3,4.59,NO,NO,NO,NO,YES,NO,NO,NO,0,0,0,0,0,0,NO,6,0,0,0,BENIGN
YES,YES,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,7,5.36,YES,NO,NO,YES,YES,NO,NO,NO,0,0,0,3,0,1,YES,0,0,0,3,BENIGN
NO,YES,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,4,5.42,NO,NO,NO,NO,NO,NO,NO,YES,0,0,2,0,0,0,NO,0,8,0,1,BENIGN
YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,5,5.4,YES,NO,NO,NO,NO,NO,NO,NO,5,0,3,0,0,0,YES,0,0,0,4,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,7,4,5.33,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,6,0,0,NO,0,0,0,10,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,0,3,5.77,NO,NO,NO,NO,NO,NO,NO,NO,0,0,2,0,0,0,NO,0,0,0,4,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,0,2,5.39,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,7,0,0,YES,0,0,0,1,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,0,4,4.92,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,0,0,0,NO,0,0,0,0,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,0,4,5.33,NO,NO,NO,NO,YES,NO,NO,NO,0,0,2,2,0,0,YES,0,0,0,5,BENIGN
NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,0,2,4.68,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,2,0,0,NO,0,0,0,1,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,1,4.73,NO,NO,NO,NO,YES,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,1,BENIGN
YES,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,7,5.47,YES,NO,NO,NO,NO,YES,NO,NO,0,0,0,0,0,0,YES,0,2,0,7,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,2,5.42,NO,NO,NO,NO,NO,NO,NO,YES,0,1,5,0,0,0,NO,3,0,4,4,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,1,4.64,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,1,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0,0,5.43,NO,NO,NO,NO,NO,NO,NO,NO,0,0,1,0,0,0,YES,0,0,0,0,BENIGN
NO,YES,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,7,5.04,NO,NO,NO,NO,YES,NO,NO,YES,0,0,0,11,0,1,NO,0,0,0,14,BENIGN
NO,YES,NO,NO,NO,YES,NO,NO,NO,YES,YES,0,6,5.0,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,1,0,1,YES,0,0,0,10,BENIGN
YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,0,2,5.28,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,YES,0,1,0,7,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,4,5.36,NO,NO,NO,NO,NO,NO,NO,YES,0,0,2,2,0,0,YES,0,0,0,15,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,4,5.42,NO,NO,NO,NO,NO,NO,NO,YES,1,0,0,0,0,0,NO,0,1,0,4,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,4,5.35,NO,NO,NO,NO,YES,NO,NO,YES,0,0,1,0,0,0,YES,0,0,0,4,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,2,4.94,NO,NO,NO,NO,NO,NO,NO,NO,2,0,0,3,0,0,YES,0,0,0,7,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,5,5.13,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,3,0,0,NO,0,0,0,2,BENIGN
NO,YES,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,4,5.41,NO,NO,NO,YES,NO,NO,NO,YES,0,0,0,0,0,0,NO,0,0,0,3,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,0,4.94,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,1,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,0,2,5.25,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,3,0,0,NO,0,0,0,3,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,YES,0,4,5.19,NO,NO,NO,NO,YES,NO,NO,NO,0,0,0,0,0,1,NO,0,0,0,1,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0,0,5.27,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,2,0,0,NO,5,0,0,24,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,0,4.74,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,0,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,8,5.29,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,0,0,0,NO,0,0,0,3,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,0,1,5.32,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,5,BENIGN
YES,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,7,5.31,YES,NO,NO,NO,NO,NO,NO,NO,0,1,0,1,0,0,YES,0,0,0,17,BENIGN
NO,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,3,4.34,NO,NO,NO,NO,YES,NO,NO,YES,0,0,0,1,0,2,YES,0,0,0,3,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO,0,8,5.41,NO,NO,NO,NO,YES,NO,NO,NO,0,0,0,1,0,0,YES,0,0,0,3,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,4,5.2,NO,NO,NO,NO,YES,NO,NO,YES,0,0,1,0,0,0,NO,0,0,0,16,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,5,5.29,NO,NO,NO,NO,YES,NO,NO,YES,0,2,1,4,0,2,NO,0,0,0,9,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,0,1,5.43,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,YES,0,0,0,1,BENIGN
YES,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,4,5.18,YES,NO,NO,NO,NO,NO,NO,YES,0,0,0,0,0,0,NO,0,0,0,0,BENIGN
NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,YES,0,4,5.26,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,0,0,0,YES,0,1,0,86,BENIGN
NO,NO,YES,NO,NO,YES,NO,NO,YES,YES,YES,0,3,4.35,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,0,BENIGN
YES,YES,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,13,5.54,YES,NO,NO,YES,NO,NO,NO,YES,5,0,0,11,0,0,NO,0,4,0,11,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,0,2,5.31,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,YES,0,0,0,0,BENIGN
YES,YES,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,9,4.88,YES,NO,NO,YES,YES,NO,NO,NO,0,0,0,1,0,0,YES,0,0,0,14,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,1,0.0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,0,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,4,4.78,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,0,BENIGN
NO,NO,NO,YES,NO,NO,NO,NO,YES,YES,YES,0,4,5.42,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,1,0,0,YES,0,0,0,5,BENIGN
YES,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,6,5.05,YES,NO,NO,NO,NO,YES,NO,NO,0,0,0,1,0,2,NO,0,0,0,15,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0,1,5.48,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,3,0,0,YES,0,0,0,2,BENIGN
NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,0,1,5.54,NO,NO,NO,NO,NO,NO,NO,NO,0,0,1,0,0,5,YES,0,0,0,3,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,4,5.38,NO,NO,NO,NO,NO,NO,NO,NO,0,1,1,2,0,0,NO,2,0,0,2,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,0,6,5.61,NO,NO,NO,NO,YES,NO,NO,YES,0,0,0,0,0,0,NO,0,1,0,3,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,2,5.46,NO,NO,NO,NO,YES,NO,NO,YES,0,0,2,0,0,0,YES,0,4,0,3,BENIGN
NO,YES,NO,NO,NO,YES,NO,NO,NO,YES,YES,0,3,4.71,NO,NO,NO,NO,YES,NO,NO,YES,0,0,0,0,0,2,NO,0,0,0,12,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO,0,1,5.3,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,YES,0,0,0,0,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,YES,0,6,4.73,NO,NO,NO,NO,YES,NO,NO,YES,0,0,0,1,0,1,YES,0,6,0,11,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,0,2,4.66,NO,NO,NO,NO,NO,NO,NO,YES,0,0,3,7,0,0,NO,0,0,0,17,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,0,2,5.31,NO,NO,NO,NO,NO,NO,NO,NO,0,0,2,0,0,0,YES,0,0,0,8,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,6,5.57,NO,NO,NO,NO,YES,NO,NO,YES,0,0,0,0,0,0,YES,2,1,0,8,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,0,4.9,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,3,0,0,NO,0,1,0,5,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,1,5.4,NO,NO,NO,NO,YES,NO,NO,NO,0,0,1,0,0,0,YES,0,0,0,3,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,2,5.35,NO,NO,NO,NO,NO,NO,NO,NO,0,0,2,0,0,0,YES,0,0,0,1,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,4,5.27,NO,NO,NO,NO,NO,NO,NO,NO,0,0,3,0,0,0,YES,0,0,0,13,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO,0,5,4.48,NO,NO,NO,NO,YES,NO,NO,NO,0,0,0,0,0,4,NO,0,0,0,3,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,5,5.34,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,3,0,0,YES,0,0,0,6,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,5,5.35,NO,NO,NO,NO,NO,NO,NO,YES,1,0,0,0,0,0,YES,2,0,0,5,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,0,5.18,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,3,BENIGN
NO,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,5,5.4,NO,NO,NO,NO,YES,NO,NO,YES,0,0,0,0,0,2,NO,0,0,0,8,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0,0,5.15,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,1,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,6,4.83,NO,NO,NO,NO,NO,NO,NO,YES,0,2,0,3,0,0,YES,0,0,0,8,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,1,5.38,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,0,0,0,YES,0,0,0,8,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,7,5.27,NO,NO,NO,NO,NO,NO,NO,YES,2,0,0,1,0,0,YES,0,0,0,4,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,5,4.84,NO,NO,NO,NO,YES,NO,NO,YES,0,0,0,1,0,0,YES,0,0,0,7,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0,0,5.37,NO,NO,NO,NO,NO,NO,NO,NO,0,0,1,2,0,0,YES,2,0,0,11,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,1,4.65,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,1,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,0,2,5.51,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,YES,0,1,0,0,BENIGN
YES,YES,YES,NO,NO,YES,NO,NO,YES,YES,YES,0,10,5.46,YES,NO,NO,YES,NO,NO,NO,YES,0,0,1,4,0,0,NO,0,0,0,3,BENIGN
NO,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,7,5.18,NO,NO,NO,NO,YES,NO,NO,YES,0,0,0,0,0,0,YES,0,0,0,13,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,3,5.1,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,0,0,0,YES,0,0,0,10,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,0,4.81,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,YES,0,0,0,8,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,3,5.01,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,1,0,0,NO,0,0,0,15,BENIGN
NO,YES,NO,YES,NO,NO,NO,NO,YES,YES,YES,0,5,4.8,NO,NO,NO,NO,NO,NO,NO,NO,0,1,0,2,0,0,NO,0,0,0,10,BENIGN
NO,NO,NO,NO,NO,YES,NO,YES,NO,YES,YES,0,7,5.44,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,YES,0,2,0,5,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,2,5.09,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,0,0,0,YES,0,0,0,17,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,0,1,5.16,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,0,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,2,5.06,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,1,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,YES,0,3,4.61,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,0,0,0,YES,0,0,0,7,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,0,2,5.17,NO,NO,NO,NO,YES,NO,NO,NO,1,0,1,0,0,0,YES,0,0,0,20,BENIGN
NO,YES,YES,NO,NO,NO,NO,NO,YES,YES,YES,0,6,5.4,NO,NO,NO,NO,NO,NO,NO,YES,0,3,0,0,0,0,YES,15,0,0,5,BENIGN
YES,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,25,5.36,YES,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,YES,0,0,0,5,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,5,5.32,NO,NO,NO,NO,NO,NO,NO,NO,0,0,5,1,0,0,YES,0,0,0,5,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,0,5.49,NO,NO,NO,NO,NO,NO,NO,NO,0,0,1,0,0,0,YES,0,0,0,67,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,7,4.82,NO,NO,NO,NO,YES,NO,NO,NO,0,0,0,3,1,0,NO,0,0,0,2,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,0,1,5.46,NO,NO,NO,NO,NO,NO,NO,NO,0,0,6,0,0,0,YES,0,4,0,13,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,2,5.6,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,0,0,3,NO,0,0,4,5,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,1,5.33,NO,NO,NO,NO,NO,NO,NO,NO,45,0,2,0,0,0,YES,0,0,0,6,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,0,4.91,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,0,BENIGN
NO,YES,NO,NO,NO,YES,NO,YES,YES,YES,NO,0,4,4.86,NO,NO,NO,NO,NO,NO,NO,NO,0,1,0,1,0,2,NO,0,0,0,5,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,0,1,4.83,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,0,0,0,YES,0,0,0,2,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,0,2,5.39,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,0,0,1,YES,0,0,0,4,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO,0,4,5.39,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,0,0,6,YES,0,0,0,15,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0,2,5.14,NO,YES,NO,NO,NO,NO,NO,NO,0,0,0,2,0,1,YES,0,0,0,6,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,0,5.46,NO,NO,NO,NO,NO,NO,NO,NO,0,0,1,0,0,0,NO,0,0,0,2,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,0,4.98,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,0,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,1,5.3,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,1,0,0,YES,0,0,0,8,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,3,5.25,NO,NO,NO,NO,YES,NO,NO,NO,0,2,0,24,0,6,NO,0,0,0,9,BENIGN
NO,YES,NO,NO,NO,YES,NO,NO,NO,YES,YES,0,3,5.31,NO,NO,NO,NO,NO,NO,NO,YES,0,0,2,2,0,2,YES,0,0,0,9,BENIGN
YES,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO,0,6,5.27,NO,NO,NO,YES,NO,NO,NO,NO,4,0,0,0,0,0,NO,0,0,0,3,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,2,4.99,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,0,0,2,NO,0,0,0,2,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,2,5.27,NO,NO,NO,NO,NO,NO,NO,YES,0,0,1,1,0,0,YES,0,0,0,8,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,0,5.31,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,YES,0,0,0,14,BENIGN
YES,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,5,5.12,YES,NO,NO,NO,NO,YES,NO,NO,0,0,0,1,0,0,YES,3,0,0,18,BENIGN
NO,YES,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,6,5.01,NO,NO,NO,NO,NO,NO,NO,NO,0,1,1,0,0,1,YES,0,0,0,7,BENIGN
NO,YES,YES,NO,NO,YES,NO,NO,YES,YES,NO,0,4,5.4,NO,NO,NO,NO,NO,NO,NO,NO,0,1,0,0,0,1,NO,4,0,0,2,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,0,4,4.65,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,1,0,0,YES,0,0,0,13,BENIGN
YES,NO,YES,NO,NO,YES,NO,NO,YES,YES,YES,0,6,5.46,YES,NO,NO,NO,NO,NO,NO,YES,0,0,0,3,0,6,YES,3,4,0,10,BENIGN
YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,6,5.18,NO,NO,NO,NO,YES,NO,NO,YES,0,0,0,0,0,0,NO,0,0,0,3,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,4,5.41,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,1,0,2,YES,0,0,0,6,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO,0,2,5.45,NO,NO,NO,NO,NO,NO,NO,NO,0,0,1,0,0,0,YES,0,0,0,4,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,3,5.32,NO,YES,NO,NO,NO,NO,NO,NO,0,0,0,2,0,2,YES,0,0,0,1,BENIGN
NO,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,0,18,4.8,NO,NO,NO,NO,YES,NO,NO,YES,0,0,0,1,1,0,NO,15,0,0,9,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,3,5.2,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,8,0,0,NO,0,0,0,3,BENIGN
NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,YES,0,3,5.86,NO,NO,NO,NO,NO,NO,NO,YES,9,0,0,5,0,0,YES,5,1,0,2,BENIGN
YES,NO,YES,NO,NO,YES,NO,NO,YES,YES,YES,0,8,5.75,NO,NO,NO,NO,YES,NO,NO,YES,0,0,4,0,0,0,NO,0,0,0,4,BENIGN
NO,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,4,5.4,NO,NO,NO,NO,YES,NO,NO,YES,2,0,0,2,0,3,YES,0,0,0,4,BENIGN
